code,name,total_mcap,sector,mcap_b,size_group,first_kline_date,first_year
301298,东利机械,1660000000.0000002,其他汽车零部件,16.6,MID,2022-06-02,2022
301010,晶雪节能,1664999999.9999998,其他建材Ⅲ,16.65,MID,2021-06-17,2021
002910,庄园牧场,1666000000.0,乳品,16.66,MID,2017-11-01,2017
301113,雅艺科技,1667000000.0000002,其他家居用品,16.67,MID,2021-12-21,2021
301131,聚赛龙,1668000000.0,改性塑料,16.68,MID,2022-03-11,2022
002529,海源复材,1669000000.0000002,其他专用设备,16.69,MID,2011-07-11,2011
000856,冀东装备,1671000000.0,其他专用设备,16.71,MID,2000-07-11,2000
300615,欣天科技,1677000000.0,通信终端及配件,16.77,MID,2017-02-14,2017
300838,浙江力诺,1682999999.9999998,金属制品,16.83,MID,2020-06-05,2020
301063,海锅股份,1684000000.0,能源及重型设备,16.84,MID,2021-09-23,2021
603879,永悦科技,1685000000.0000002,合成树脂,16.85,MID,2017-06-15,2017
300645,正元智慧,1688000000.0,其他计算机设备,16.88,MID,2017-05-05,2017
603709,中源家居,1689000000.0,成品家居,16.89,MID,2018-02-07,2018
301006,迈拓股份,1689000000.0,仪器仪表,16.89,MID,2021-06-04,2021
000663,永安林业,1694000000.0000002,林业Ⅲ,16.94,MID,2001-01-12,2001
000702,正虹科技,1695000000.0,畜禽饲料,16.95,MID,2000-04-05,2000
001336,楚环科技,1695000000.0,环保设备Ⅲ,16.95,MID,2022-07-22,2022
301390,经纬股份,1696000000.0,工程咨询服务Ⅲ,16.96,MID,2023-05-05,2023
301515,港通医疗,1697000000.0,医疗设备,16.97,MID,2023-07-24,2023
603029,天鹅股份,1698000000.0,农用机械,16.98,MID,2016-07-08,2016
603073,彩蝶实业,1704000000.0,涤纶,17.04,MID,2023-03-15,2023
300126,锐奇股份,1707999999.9999998,其他通用设备,17.08,MID,2011-04-12,2011
301505,苏州规划,1707999999.9999998,工程咨询服务Ⅲ,17.08,MID,2023-07-31,2023
301049,超越科技,1710000000.0000002,固废治理,17.1,MID,2021-08-23,2021
300549,优德精密,1711000000.0,其他专用设备,17.11,MID,2016-09-29,2016
301163,宏德股份,1712000000.0,风电零部件,17.12,MID,2022-04-18,2022
001373,翔腾新材,1719000000.0000002,光学元件,17.19,MID,2023-05-31,2023
002591,恒大高新,1723000000.0,其他化学制品,17.23,MID,2012-02-20,2012
301519,舜禹股份,1723000000.0,水务及水治理,17.23,MID,2023-07-26,2023
001366,播恩集团,1723999999.9999998,畜禽饲料,17.24,MID,2023-03-06,2023
300717,华信新材,1730999999.9999998,其他塑料制品,17.31,MID,2017-11-15,2017
300675,建科院,1735000000.0000002,工程咨询服务Ⅲ,17.35,MID,2017-07-18,2017
300949,奥雅股份,1738000000.0,园林工程,17.38,MID,2021-02-25,2021
300958,建工修复,1738000000.0,综合环境治理,17.38,MID,2021-03-26,2021
003042,中农联合,1741000000.0,农药,17.41,MID,2021-04-02,2021
600149,廊坊发展,1741000000.0,热力服务,17.41,MID,2001-02-09,2001
002760,凤形股份,1742000000.0000002,磨具磨料,17.42,MID,2015-07-14,2015
003003,天元股份,1744000000.0000002,综合包装,17.44,MID,2020-09-18,2020
001278,一彬科技,1745000000.0,车身附件及饰件,17.45,MID,2023-03-07,2023
002144,宏达高科,1745000000.0,其他纺织,17.45,MID,2007-10-16,2007
300961,深水海纳,1746000000.0,水务及水治理,17.46,MID,2021-03-29,2021
301001,凯淳股份,1746000000.0,电商服务,17.46,MID,2021-05-27,2021
301130,西点药业,1746000000.0,化学制剂,17.46,MID,2022-02-22,2022
600847,万里股份,1747000000.0,蓄电池及其他电池,17.47,MID,2001-07-09,2001
002820,桂发祥,1748000000.0,烘焙食品,17.48,MID,2016-12-01,2016
300670,大烨智能,1748999999.9999998,配电设备,17.49,MID,2017-11-20,2017
600202,哈空调,1752000000.0,制冷空调设备,17.52,MID,2000-09-05,2000
603177,德创环保,1752000000.0,大气治理,17.52,MID,2017-02-13,2017
605177,东亚药业,1757999999.9999998,原料药,17.58,MID,2020-11-24,2020
605122,四方新材,1761000000.0,水泥制品,17.61,MID,2021-03-09,2021
002513,蓝丰生化,1762000000.0,农药,17.62,MID,2011-10-17,2011
300517,海波重科,1764000000.0,钢结构,17.64,MID,2016-07-18,2016
603214,爱婴室,1769000000.0000002,专业连锁Ⅲ,17.69,MID,2018-03-29,2018
002715,登云股份,1771000000.0,底盘与发动机系统,17.71,MID,2014-03-21,2014
301198,喜悦智行,1771000000.0,塑料包装,17.71,MID,2021-12-01,2021
003011,海象新材,1773999999.9999998,瓷砖地板,17.74,MID,2020-09-29,2020
300514,友讯达,1776000000.0000002,电工仪器仪表,17.76,MID,2017-04-25,2017
001260,坤泰股份,1778000000.0,车身附件及饰件,17.78,MID,2023-02-15,2023
600099,林海股份,1784000000.0,其他运输设备,17.84,MID,2000-12-19,2000
603506,南都物业,1786000000.0,物业管理,17.86,MID,2018-01-31,2018
002696,百洋股份,1788000000.0,水产饲料,17.88,MID,2013-07-18,2013
300823,建科智能,1788000000.0,其他专用设备,17.88,MID,2020-03-18,2020
301126,达嘉维康,1789000000.0,医药流通,17.89,MID,2021-12-06,2021
003008,开普检测,1792000000.0000002,检测服务,17.92,MID,2020-09-22,2020
300929,华骐环保,1792000000.0000002,水务及水治理,17.92,MID,2021-01-19,2021
002205,国统股份,1793000000.0,水泥制品,17.93,MID,2008-03-18,2008
603028,赛福天,1794000000.0000002,金属制品,17.94,MID,2016-04-28,2016
001231,农心科技,1797000000.0,农药,17.97,MID,2022-08-18,2022
300556,丝路视觉,1800000000.0,垂直应用软件,18.0,MID,2016-11-03,2016
600768,宁波富邦,1800000000.0,铝,18.0,MID,2001-08-03,2001
000995,皇台酒业,1801000000.0000002,白酒Ⅲ,18.01,MID,2004-04-29,2004
002817,黄山胶囊,1801000000.0000002,原料药,18.01,MID,2016-10-24,2016
002247,聚力文化,1804000000.0,其他建材Ⅲ,18.04,MID,2008-12-12,2008
600303,曙光股份,1805000000.0,商用载客车,18.05,MID,2001-08-09,2001
301192,泰祥股份,1805000000.0,底盘与发动机系统,18.05,MID,2022-08-10,2022
301355,南王科技,1807000000.0,纸包装,18.07,MID,2023-06-09,2023
002778,中晟高科,1809000000.0,水务及水治理,18.09,MID,2016-04-14,2016
301272,英华特,1809000000.0,制冷空调设备,18.09,MID,2023-07-12,2023
600051,宁波联合,1809000000.0,综合Ⅲ,18.09,MID,2000-11-21,2000
603810,丰山集团,1809000000.0,农药,18.09,MID,2018-09-18,2018
002535,林州重机,1812000000.0,能源及重型设备,18.12,MID,2011-07-08,2011
002809,红墙股份,1812000000.0,其他化学制品,18.12,MID,2016-10-17,2016
300564,筑博设计,1814999999.9999998,工程咨询服务Ⅲ,18.15,MID,2019-11-07,2019
301359,东南电子,1817000000.0000002,其他电子Ⅲ,18.17,MID,2022-11-08,2022
002629,仁智股份,1819000000.0000002,油田服务,18.19,MID,2013-03-12,2013
603041,美思德,1820000000.0,聚氨酯,18.2,MID,2017-03-29,2017
300169,天晟新材,1826000000.0000002,其他化学制品,18.26,MID,2012-03-14,2012
600235,民丰特纸,1827000000.0,特种纸,18.27,MID,2000-09-22,2000
603282,亚光股份,1830999999.9999998,环保设备Ⅲ,18.31,MID,2023-03-14,2023
300883,龙利得,1834000000.0,纸包装,18.34,MID,2020-09-09,2020
300640,德艺文创,1835000000.0000002,其他家居用品,18.35,MID,2017-05-12,2017
002909,集泰股份,1837000000.0,有机硅,18.37,MID,2017-10-27,2017
002652,扬子新材,1838000000.0,其他建材Ⅲ,18.38,MID,2013-03-29,2013
301065,本立科技,1838000000.0,原料药,18.38,MID,2021-09-13,2021
301429,森泰股份,1838000000.0,其他建材Ⅲ,18.38,MID,2023-04-14,2023
301300,远翔新材,1839000000.0,炭黑,18.39,MID,2022-08-18,2022
600892,大晟文化,1841000000.0,游戏Ⅲ,18.41,MID,2001-10-30,2001
603880,南卫股份,1841000000.0,医疗耗材,18.41,MID,2017-12-26,2017
000985,大庆华科,1846000000.0,其他石化,18.46,MID,2000-09-29,2000
603208,江山欧派,1847000000.0,定制家居,18.47,MID,2017-02-09,2017
600706,曲江文旅,1848999999.9999998,人工景区,18.49,MID,2000-08-08,2000
300268,佳沃食品,1852000000.0,其他农产品加工,18.52,MID,2015-07-17,2015
600444,国机通用,1852000000.0,其他专用设备,18.52,MID,2005-01-17,2005
300935,盈建科,1854000000.0,垂直应用软件,18.54,MID,2021-01-19,2021
301024,霍普股份,1854000000.0,工程咨询服务Ⅲ,18.54,MID,2021-07-27,2021
002486,嘉麟杰,1855000000.0,运动服装,18.55,MID,2011-09-19,2011
002524,光正眼科,1860000000.0000002,医院,18.6,MID,2011-12-30,2011
605180,华生科技,1862000000.0,其他纺织,18.62,MID,2021-04-29,2021
002873,新天药业,1863000000.0,中药Ⅲ,18.63,MID,2017-06-05,2017
002800,天顺股份,1864000000.0,公路货运,18.64,MID,2016-06-02,2016
002622,皓宸医疗,1864999999.9999998,医院,18.65,MID,2013-06-07,2013
000637,茂化实华,1866000000.0,其他石化,18.66,MID,2000-05-18,2000
300112,万讯自控,1866000000.0,仪器仪表,18.66,MID,2011-06-13,2011
300313,天山生物,1875000000.0,其他养殖,18.75,MID,2013-07-02,2013
300854,中兰环保,1878000000.0,固废治理,18.78,MID,2021-09-15,2021
001211,双枪科技,1880999999.9999998,其他家居用品,18.81,MID,2021-08-04,2021
600774,汉商集团,1882000000.0,化学制剂,18.82,MID,2000-05-10,2000
301372,科净源,1884000000.0,水务及水治理,18.84,MID,2023-08-10,2023
300371,汇中股份,1887000000.0,仪器仪表,18.87,MID,2014-01-22,2014
603356,华菱精工,1889000000.0,楼宇设备,18.89,MID,2018-02-06,2018
300665,飞鹿股份,1891000000.0,涂料油墨,18.91,MID,2017-07-04,2017
300851,交大思诺,1892000000.0000002,轨交设备Ⅲ,18.92,MID,2020-07-30,2020
002802,洪汇新材,1894000000.0000002,其他化学制品,18.94,MID,2016-06-28,2016
000952,广济药业,1895000000.0,原料药,18.95,MID,2000-10-27,2000
603385,惠达卫浴,1896000000.0,卫浴制品,18.96,MID,2017-03-31,2017
603182,嘉华股份,1897000000.0,粮油加工,18.97,MID,2022-09-16,2022
300074,华平股份,1898999999.9999998,垂直应用软件,18.99,MID,2010-08-13,2010
000633,合金投资,1902000000.0,其他金属新材料,19.02,MID,2003-12-15,2003
300305,裕兴股份,1903000000.0,膜材料,19.03,MID,2012-03-30,2012
603616,韩建河山,1905000000.0,水泥制品,19.05,MID,2015-07-21,2015
603900,莱绅通灵,1907000000.0,钟表珠宝,19.07,MID,2016-11-24,2016
300928,华安鑫创,1909000000.0,汽车电子电气系统,19.09,MID,2021-01-05,2021
002968,新大正,1910000000.0000002,物业管理,19.1,MID,2019-12-16,2019
600371,万向德农,1913000000.0,种子,19.13,MID,2003-03-07,2003
301156,美农生物,1914000000.0,食品及饲料添加剂,19.14,MID,2022-06-16,2022
002949,华阳国际,1914999999.9999998,工程咨询服务Ⅲ,19.15,MID,2019-02-25,2019
002999,天禾股份,1914999999.9999998,复合肥,19.15,MID,2020-09-02,2020
600802,福建水泥,1914999999.9999998,水泥制造,19.15,MID,2000-03-30,2000
300597,吉大通信,1916000000.0,通信工程及服务,19.16,MID,2017-02-03,2017
600287,苏豪时尚,1918000000.0,贸易Ⅲ,19.18,MID,2001-01-11,2001
002105,信隆健康,1923000000.0,其他运输设备,19.23,MID,2007-03-02,2007
300030,阳普医疗,1923000000.0,医疗设备,19.23,MID,2010-10-21,2010
600097,开创国际,1923000000.0,海洋捕捞,19.23,MID,2001-02-05,2001
603168,莎普爱思,1923000000.0,化学制剂,19.23,MID,2014-08-06,2014
300176,鸿特科技,1925000000.0,底盘与发动机系统,19.25,MID,2011-09-06,2011
301336,趣睡科技,1930999999.9999998,成品家居,19.31,MID,2022-08-11,2022
600128,苏豪弘业,1930999999.9999998,贸易Ⅲ,19.31,MID,2000-05-15,2000
000619,海螺新材,1932000000.0,其他建材Ⅲ,19.32,MID,2000-06-15,2000
300713,英可瑞,1932999999.9999998,其他电源设备Ⅲ,19.33,MID,2017-10-31,2017
600159,大龙地产,1934000000.0,住宅开发,19.34,MID,2000-07-11,2000
000590,古汉医药,1935000000.0000002,中药Ⅲ,19.35,MID,2001-03-13,2001
002133,广宇集团,1935000000.0000002,住宅开发,19.35,MID,2007-06-15,2007
300610,晨化股份,1936000000.0,其他化学制品,19.36,MID,2017-02-10,2017
301135,瑞德智能,1936000000.0,家电零部件Ⅲ,19.36,MID,2022-04-11,2022
002656,摩登大道,1938000000.0,非运动服装,19.38,MID,2013-09-11,2013
600615,鑫源智造,1939999999.9999998,铝,19.4,MID,2001-11-07,2001
300412,迦南科技,1941000000.0,其他专用设备,19.41,MID,2015-05-25,2015
300637,扬帆新材,1941000000.0,其他化学制品,19.41,MID,2017-04-11,2017
300642,透景生命,1941000000.0,体外诊断,19.41,MID,2017-04-20,2017
002963,豪尔赛,1943000000.0,装修装饰Ⅲ,19.43,MID,2019-10-25,2019
300013,新宁物流,1948999999.9999998,端到端供应链服务,19.49,MID,2010-07-30,2010
600689,上海三毛,1950000000.0,综合Ⅲ,19.5,MID,2001-01-03,2001
300707,威唐工业,1952000000.0,其他汽车零部件,19.52,MID,2017-10-09,2017
603968,醋化股份,1953000000.0,食品及饲料添加剂,19.53,MID,2015-05-15,2015
000605,渤海股份,1954000000.0,水务及水治理,19.54,MID,2002-09-06,2002
300844,山水比德,1954000000.0,工程咨询服务Ⅲ,19.54,MID,2021-08-12,2021
300106,西部牧业,1957000000.0,乳品,19.57,MID,2010-11-25,2010
000757,浩物股份,1960000000.0000002,汽车综合服务,19.6,MID,2007-04-02,2007
603326,我乐家居,1963000000.0,定制家居,19.63,MID,2017-06-16,2017
300240,飞力达,1969000000.0000002,端到端供应链服务,19.69,MID,2012-02-21,2012
000953,中哲精化,1970000000.0,原料药,19.7,MID,2001-07-23,2001
002856,美芝股份,1973000000.0,装修装饰Ⅲ,19.73,MID,2017-09-25,2017
300947,德必集团,1973999999.9999998,商业物业经营,19.74,MID,2021-02-09,2021
300254,仟源医药,1975000000.0,化学制剂,19.75,MID,2012-01-10,2012
002679,福建金森,1976000000.0000002,林业Ⅲ,19.76,MID,2012-09-21,2012
301314,科瑞思,1977000000.0,通信网络设备及器件,19.77,MID,2023-03-27,2023
600692,亚通股份,1977000000.0,住宅开发,19.77,MID,2000-04-25,2000
301036,双乐股份,1979000000.0,涂料油墨,19.79,MID,2021-07-28,2021
300845,捷安高科,1980000000.0,其他计算机设备,19.8,MID,2020-07-02,2020
300387,富邦科技,1989000000.0,复合肥,19.89,MID,2014-11-13,2014
603176,汇通集团,1991000000.0,基建市政工程,19.91,MID,2021-12-30,2021
000692,惠天热电,1998000000.0,热力服务,19.98,MID,2000-08-17,2000
003027,同兴科技,1998999999.9999998,大气治理,19.99,MID,2020-12-17,2020
002799,环球印务,2000000000.0,纸包装,20.0,MID,2016-08-31,2016
300778,新城市,2002000000.0,工程咨询服务Ⅲ,20.02,MID,2019-05-09,2019
301539,宏鑫科技,2002000000.0,轮胎轮毂,20.02,MID,2024-04-12,2024
000679,大连友谊,2003000000.0,百货,20.03,MID,2000-11-24,2000
001255,博菲电气,2005000000.0,合成树脂,20.05,MID,2022-09-29,2022
002836,新宏泽,2007000000.0,纸包装,20.07,MID,2017-01-12,2017
301231,荣信文化,2007000000.0,大众出版,20.07,MID,2022-09-07,2022
002633,申科股份,2010000000.0000002,金属制品,20.1,MID,2013-03-13,2013
002295,精艺股份,2012000000.0,铜,20.12,MID,2010-02-26,2010
600540,新赛股份,2012000000.0,其他种植业,20.12,MID,2004-08-18,2004
002253,川大智胜,2013000000.0,垂直应用软件,20.13,MID,2008-08-05,2008
603023,威帝股份,2014999999.9999998,汽车电子电气系统,20.15,MID,2015-06-30,2015
301353,普莱得,2022000000.0,其他通用设备,20.22,MID,2023-05-29,2023
605001,威奥股份,2023000000.0,轨交设备Ⅲ,20.23,MID,2020-05-21,2020
002857,三晖电气,2025000000.0,电工仪器仪表,20.25,MID,2017-07-10,2017
301229,纽泰格,2025000000.0,底盘与发动机系统,20.25,MID,2022-02-21,2022
001277,速达股份,2028000000.0,能源及重型设备,20.28,MID,2024-09-02,2024
603079,圣达生物,2030000000.0,食品及饲料添加剂,20.3,MID,2017-10-20,2017
002858,力盛体育,2030999999.9999998,体育Ⅲ,20.31,MID,2017-04-06,2017
600148,长春一东,2030999999.9999998,底盘与发动机系统,20.31,MID,2000-12-06,2000
300906,日月明,2032000000.0,仪器仪表,20.32,MID,2020-11-04,2020
300865,大宏立,2032999999.9999998,能源及重型设备,20.33,MID,2020-08-21,2020
603982,泉峰汽车,2034000000.0,底盘与发动机系统,20.34,MID,2019-05-21,2019
603321,梅轮电梯,2038000000.0,楼宇设备,20.38,MID,2017-09-14,2017
002495,佳隆股份,2039999999.9999998,调味发酵品Ⅲ,20.4,MID,2010-11-22,2010
605069,正和生态,2041000000.0,综合环境治理,20.41,MID,2021-08-13,2021
603151,邦基科技,2043000000.0,畜禽饲料,20.43,MID,2022-10-28,2022
002848,高斯贝尔,2044000000.0000002,彩电,20.44,MID,2017-02-17,2017
603238,诺邦股份,2047000000.0,生活用纸,20.47,MID,2017-06-06,2017
000586,汇源通信,2050000000.0,通信线缆及配套,20.5,MID,2002-01-21,2002
001209,洪兴股份,2052000000.0,非运动服装,20.52,MID,2021-07-22,2021
001202,炬申股份,2054000000.0,原材料供应链服务,20.54,MID,2021-04-28,2021
002732,燕塘乳业,2057000000.0,乳品,20.57,MID,2014-12-22,2014
002671,龙泉股份,2061000000.0,水泥制品,20.61,MID,2012-09-21,2012
300612,宣亚国际,2062000000.0,营销代理,20.62,MID,2017-10-25,2017
300971,博亚精工,2063000000.0,其他专用设备,20.63,MID,2021-04-14,2021
603183,建研院,2068000000.0,检测服务,20.68,MID,2017-09-12,2017
603536,惠发食品,2070000000.0,预加工食品,20.7,MID,2017-06-12,2017
301512,智信精密,2071000000.0,其他自动化设备,20.71,MID,2023-07-19,2023
301331,恩威医药,2073999999.9999998,中药Ⅲ,20.74,MID,2022-09-20,2022
000955,欣龙控股,2078000000.0,其他纺织,20.78,MID,2000-12-08,2000
300992,泰福泵业,2079000000.0,其他通用设备,20.79,MID,2021-05-31,2021
300103,达刚控股,2080000000.0,其他专用设备,20.8,MID,2011-01-10,2011
300743,天地数码,2082000000.0,其他计算机设备,20.82,MID,2018-04-26,2018
003017,大洋生物,2082999999.9999998,无机盐,20.83,MID,2020-10-23,2020
003023,彩虹集团,2086000000.0,个护小家电,20.86,MID,2020-12-10,2020
603172,万丰股份,2087000000.0,纺织化学制品,20.87,MID,2023-05-09,2023
600281,华阳新材,2088000000.0,其他小金属,20.88,MID,2001-07-09,2001
603755,日辰股份,2089000000.0,调味发酵品Ⅲ,20.89,MID,2019-08-27,2019
603721,中广天择,2089000000.0,影视动漫制作,20.89,MID,2017-08-23,2017
600533,栖霞建设,2089999999.9999998,住宅开发,20.9,MID,2002-12-17,2002
600241,时代万恒,2092000000.0000002,锂电池,20.92,MID,2002-01-11,2002
301601,惠通科技,2092000000.0000002,能源及重型设备,20.92,MID,2025-01-14,2025
603102,百合股份,2092000000.0000002,保健品,20.92,MID,2022-01-24,2022
001234,泰慕士,2095000000.0,运动服装,20.95,MID,2022-01-10,2022
002114,罗平锌电,2096000000.0,铅锌,20.96,MID,2007-12-25,2007
600232,金鹰股份,2097000000.0,纺织服装设备,20.97,MID,2001-05-08,2001
300837,浙矿股份,2098999999.9999998,能源及重型设备,20.99,MID,2020-06-04,2020
001387,雪祺电气,2101000000.0000002,冰洗,21.01,MID,2024-01-10,2024
603117,万林物流,2103000000.0,跨境物流,21.03,MID,2015-07-20,2015
002780,三夫户外,2105000000.0,运动服装,21.05,MID,2015-12-22,2015
300989,蕾奥规划,2105000000.0,工程咨询服务Ⅲ,21.05,MID,2021-05-06,2021
301503,智迪科技,2105000000.0,其他计算机设备,21.05,MID,2023-07-14,2023
000548,湖南投资,2107000000.0,高速公路,21.07,MID,2000-04-04,2000
300554,三超新材,2107999999.9999998,磨具磨料,21.08,MID,2017-04-25,2017
002381,双箭股份,2111000000.0,其他橡胶制品,21.11,MID,2010-06-04,2010
301170,锡南科技,2112000000.0,底盘与发动机系统,21.12,MID,2023-06-26,2023
600319,亚星化学,2113000000.0,氯碱,21.13,MID,2002-12-24,2002
300195,长荣股份,2114000000.0,印刷包装机械,21.14,MID,2011-10-17,2011
300513,恒实科技,2114000000.0,通信工程及服务,21.14,MID,2016-10-26,2016
300732,设研院,2116000000.0,工程咨询服务Ⅲ,21.16,MID,2018-02-12,2018
603937,丽岛新材,2120000000.0,铝,21.2,MID,2017-11-01,2017
301166,优宁维,2125000000.0,其他生物制品,21.25,MID,2021-12-27,2021
002319,乐通股份,2126000000.0000002,涂料油墨,21.26,MID,2010-11-18,2010
300800,力合科技,2130999999.9999998,环保设备Ⅲ,21.31,MID,2019-11-05,2019
301118,恒光股份,2130999999.9999998,其他化学原料,21.31,MID,2021-11-17,2021
605258,协和电子,2132000000.0,印制电路板,21.32,MID,2020-12-02,2020
600833,第一医药,2137000000.0,线下药店,21.37,MID,2001-11-30,2001
002492,恒基达鑫,2138000000.0,仓储物流,21.38,MID,2012-01-09,2012
300784,利安科技,2138000000.0,消费电子零部件及组装,21.38,MID,2024-06-06,2024
600831,广电网络,2139999999.9999998,电视广播Ⅲ,21.4,MID,2000-04-27,2000
002076,星光股份,2141000000.0,照明设备Ⅲ,21.41,MID,2008-03-18,2008
300694,蠡湖股份,2142000000.0000002,底盘与发动机系统,21.42,MID,2018-10-12,2018
000705,浙江震元,2158000000.0,医药流通,21.58,MID,2000-05-30,2000
002420,毅昌科技,2159000000.0,家电零部件Ⅲ,21.59,MID,2010-06-25,2010
600807,济高发展,2159000000.0,体外诊断,21.59,MID,2002-04-24,2002
002566,益盛药业,2161000000.0,中药Ⅲ,21.61,MID,2011-06-27,2011
301159,三维天地,2161000000.0,垂直应用软件,21.61,MID,2022-01-06,2022
605003,众望布艺,2162000000.0,家纺,21.62,MID,2020-09-07,2020
300543,朗科智能,2163000000.0,家电零部件Ⅲ,21.63,MID,2017-01-11,2017
301287,康力源,2163000000.0,娱乐用品,21.63,MID,2023-06-13,2023
300956,英力股份,2165000000.0,消费电子零部件及组装,21.65,MID,2021-04-09,2021
301395,仁信新材,2169000000.0,合成树脂,21.69,MID,2023-06-30,2023
300519,新光药业,2170000000.0,中药Ⅲ,21.7,MID,2016-06-30,2016
301022,海泰科,2171000000.0,其他汽车零部件,21.71,MID,2021-07-15,2021
301320,豪江智能,2171000000.0,工控设备,21.71,MID,2023-06-08,2023
603096,新经典,2172000000.0,大众出版,21.72,MID,2017-04-24,2017
002209,达 意 隆,2180000000.0,印刷包装机械,21.8,MID,2008-10-29,2008
300987,川网传媒,2181000000.0,门户网站,21.81,MID,2021-05-10,2021
002862,实丰文化,2183000000.0,娱乐用品,21.83,MID,2017-04-10,2017
300025,华星创业,2183000000.0,通信工程及服务,21.83,MID,2011-07-15,2011
300155,安居宝,2189000000.0,安防设备,21.89,MID,2011-03-01,2011
300876,蒙泰高新,2189000000.0,其他化学纤维,21.89,MID,2020-08-21,2020
301212,联盛化学,2189000000.0,其他化学制品,21.89,MID,2022-04-18,2022
301233,盛帮股份,2190000000.0,其他汽车零部件,21.9,MID,2022-07-05,2022
300585,奥联电子,2195000000.0,底盘与发动机系统,21.95,MID,2017-01-13,2017
300097,智云股份,2196000000.0,其他自动化设备,21.96,MID,2010-12-31,2010
301106,骏成科技,2197000000.0,面板,21.97,MID,2022-02-17,2022
603307,扬州金泉,2197000000.0,鞋帽及其他,21.97,MID,2023-02-15,2023
300616,尚品宅配,2198000000.0,定制家居,21.98,MID,2017-03-06,2017
300960,通业科技,2198000000.0,轨交设备Ⅲ,21.98,MID,2021-03-26,2021
300583,赛托生物,2199000000.0,原料药,21.99,MID,2017-01-05,2017
300813,泰林生物,2206000000.0,其他专用设备,22.06,MID,2020-01-13,2020
301011,华立科技,2206000000.0,娱乐用品,22.06,MID,2021-06-16,2021
002723,小崧股份,2210000000.0,照明设备Ⅲ,22.1,MID,2014-06-23,2014
603488,展鹏科技,2210000000.0,楼宇设备,22.1,MID,2017-06-08,2017
603818,曲美家居,2211000000.0,成品家居,22.11,MID,2015-06-11,2015
002069,獐子岛,2212000000.0,水产养殖,22.12,MID,2007-07-18,2007
301469,恒达新材,2214000000.0,特种纸,22.14,MID,2023-08-21,2023
300565,科信技术,2217000000.0,通信网络设备及器件,22.17,MID,2016-11-21,2016
600359,新农开发,2217000000.0,其他种植业,22.17,MID,2000-10-13,2000
301083,百胜智能,2218000000.0,其他专用设备,22.18,MID,2021-10-20,2021
301378,通达海,2218000000.0,垂直应用软件,22.18,MID,2023-03-17,2023
600854,春兰股份,2218000000.0,住宅开发,22.18,MID,2001-11-09,2001
300644,南京聚隆,2219000000.0,改性塑料,22.19,MID,2018-02-08,2018
603787,新日股份,2219000000.0,摩托车,22.19,MID,2017-04-26,2017
301577,美信科技,2220000000.0,通信网络设备及器件,22.2,MID,2024-01-23,2024
002084,海鸥住工,2222000000.0,卫浴制品,22.22,MID,2007-03-15,2007
002058,威尔泰,2223000000.0,仪器仪表,22.23,MID,2006-10-24,2006
002830,名雕股份,2223000000.0,装修装饰Ⅲ,22.23,MID,2016-12-12,2016
603180,金牌家居,2224000000.0,定制家居,22.24,MID,2017-05-11,2017
605151,西上海,2224000000.0,车身附件及饰件,22.24,MID,2020-12-14,2020
300977,深圳瑞捷,2226000000.0,工程咨询服务Ⅲ,22.26,MID,2021-04-19,2021
603700,宁水集团,2228000000.0,仪器仪表,22.28,MID,2019-01-21,2019
301040,中环海陆,2233000000.0,风电零部件,22.33,MID,2021-08-09,2021
002942,新农股份,2234000000.0,农药,22.34,MID,2018-12-04,2018
603909,建发合诚,2237000000.0,工程咨询服务Ⅲ,22.37,MID,2016-08-31,2016
301388,欣灵电气,2240000000.0,配电设备,22.4,MID,2022-11-08,2022
603188,亚邦股份,2241000000.0,纺织化学制品,22.41,MID,2015-01-14,2015
300995,奇德新材,2244000000.0,改性塑料,22.44,MID,2021-05-25,2021
301227,森鹰窗业,2253000000.0,定制家居,22.53,MID,2022-09-23,2022
603797,联泰环保,2255000000.0,水务及水治理,22.55,MID,2017-04-12,2017
001368,通达创智,2258000000.0,娱乐用品,22.58,MID,2023-03-10,2023
300422,博世科,2258000000.0,水务及水治理,22.58,MID,2015-03-25,2015
603332,苏州龙杰,2261000000.0,涤纶,22.61,MID,2019-01-16,2019
301041,金百泽,2264000000.0,印制电路板,22.64,MID,2021-08-10,2021
300937,药易购,2268000000.0,医药流通,22.68,MID,2021-01-26,2021
301105,鸿铭股份,2268000000.0,印刷包装机械,22.68,MID,2022-12-29,2022
300703,创源股份,2269000000.0,文化用品,22.69,MID,2017-09-22,2017
300340,科恒股份,2270000000.0,电池化学品,22.7,MID,2013-04-11,2013
600463,空港股份,2271000000.0,产业地产,22.71,MID,2004-07-07,2004
301032,新柴股份,2271000000.0,其他通用设备,22.71,MID,2021-07-21,2021
301567,贝隆精密,2274000000.0,消费电子零部件及组装,22.74,MID,2024-01-15,2024
002159,三特索道,2275000000.0,自然景区,22.75,MID,2008-04-29,2008
301057,汇隆新材,2277000000.0,涤纶,22.77,MID,2021-09-15,2021
002343,慈文传媒,2278000000.0,影视动漫制作,22.78,MID,2010-11-16,2010
002890,弘宇股份,2278000000.0,农用机械,22.78,MID,2017-08-15,2017
603089,正裕工业,2280000000.0,底盘与发动机系统,22.8,MID,2017-01-25,2017
603779,威龙股份,2285000000.0,其他酒类,22.85,MID,2016-06-01,2016
301052,果麦文化,2286000000.0,大众出版,22.86,MID,2021-08-27,2021
