symbol,target_date,size_class,size_class_source,historical_mcap_b,mcap_quality,share_effective_date,share_date_quality,current_size_group
600720,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.9564243720736364,PIT_SAFE,2004-03-03,KNOWN_EFFECTIVE_DATE,LARGE
600721,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.20250261299228806,PIT_SAFE,2008-01-08,KNOWN_EFFECTIVE_DATE,MID
600721,2012-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5286318209024528,PIT_SAFE,2011-10-31,KNOWN_EFFECTIVE_DATE,MID
600721,2015-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.3326776259373109,PIT_SAFE,2015-02-10,KNOWN_EFFECTIVE_DATE,MID
600722,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.5751133441344163,PIT_SAFE,2000-07-26,KNOWN_EFFECTIVE_DATE,MID
600722,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.8594101461465004,PIT_SAFE,2000-07-26,KNOWN_EFFECTIVE_DATE,MID
600722,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.970701443354356,PIT_SAFE,2000-07-26,KNOWN_EFFECTIVE_DATE,MID
600725,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.19396669952063625,PIT_SAFE,2007-08-09,KNOWN_EFFECTIVE_DATE,MID
600725,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5412700463725952,PIT_SAFE,2008-08-11,KNOWN_EFFECTIVE_DATE,MID
600725,2012-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.505012150377087,PIT_SAFE,2010-07-26,KNOWN_EFFECTIVE_DATE,MID
600731,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5285217856888298,PIT_SAFE,2003-06-23,KNOWN_EFFECTIVE_DATE,MID
600731,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.0330994746352866,PIT_SAFE,2003-06-23,KNOWN_EFFECTIVE_DATE,MID
600731,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.6680784513367318,PIT_SAFE,2003-06-23,KNOWN_EFFECTIVE_DATE,MID
600733,2018-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,9.44323024027487,PIT_SAFE,2018-08-23,KNOWN_EFFECTIVE_DATE,LARGE
600733,2022-12-15,MID,PIT_SAFE_HISTORICAL_MCAP,26.92727640355788,PIT_SAFE,2022-02-23,KNOWN_EFFECTIVE_DATE,LARGE
600733,2024-06-15,MID,PIT_SAFE_HISTORICAL_MCAP,40.686573133699994,PIT_SAFE,2024-05-20,KNOWN_EFFECTIVE_DATE,LARGE
600737,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.4635621315372842,PIT_SAFE,2001-01-12,KNOWN_EFFECTIVE_DATE,LARGE
600737,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.6979001334864012,PIT_SAFE,2001-01-12,KNOWN_EFFECTIVE_DATE,LARGE
600737,2008-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,11.998132759927012,PIT_SAFE,2008-04-24,KNOWN_EFFECTIVE_DATE,LARGE
600738,2015-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.110647972848347,PIT_SAFE,2013-03-20,KNOWN_EFFECTIVE_DATE,MID
600738,2018-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.851136451836847,PIT_SAFE,2018-06-20,KNOWN_EFFECTIVE_DATE,MID
600738,2022-12-15,MID,PIT_SAFE_HISTORICAL_MCAP,5.181117043495106,PIT_SAFE,2021-04-19,KNOWN_EFFECTIVE_DATE,MID
600742,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.11168056777442237,PIT_SAFE,2001-01-17,KNOWN_EFFECTIVE_DATE,MID
600742,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5220958457798365,PIT_SAFE,2001-01-17,KNOWN_EFFECTIVE_DATE,MID
600742,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.24854316209911156,PIT_SAFE,2001-01-17,KNOWN_EFFECTIVE_DATE,MID
600746,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.4006917951156802,PIT_SAFE,2000-04-26,KNOWN_EFFECTIVE_DATE,MID
600746,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.2834533801910146,PIT_SAFE,2000-04-26,KNOWN_EFFECTIVE_DATE,MID
600746,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.4778009151507274,PIT_SAFE,2000-04-26,KNOWN_EFFECTIVE_DATE,MID
600748,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.5507871483325526,PIT_SAFE,2008-03-27,KNOWN_EFFECTIVE_DATE,MID
600748,2012-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.6923683355647703,PIT_SAFE,2011-03-28,KNOWN_EFFECTIVE_DATE,MID
600748,2015-06-15,MID,PIT_SAFE_HISTORICAL_MCAP,9.098819270358172,PIT_SAFE,2011-03-28,KNOWN_EFFECTIVE_DATE,MID
600749,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.7082428167475213,PIT_SAFE,2007-04-03,KNOWN_EFFECTIVE_DATE,MID
600749,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.5203611419953935,PIT_SAFE,2008-04-07,KNOWN_EFFECTIVE_DATE,MID
600749,2012-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.1752432317077726,PIT_SAFE,2012-05-02,KNOWN_EFFECTIVE_DATE,MID
600755,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.768085269236523,PIT_SAFE,2007-08-15,KNOWN_EFFECTIVE_DATE,LARGE
600755,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.2627145388105492,PIT_SAFE,2007-08-15,KNOWN_EFFECTIVE_DATE,LARGE
600755,2012-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.7853891415133256,PIT_SAFE,2009-12-29,KNOWN_EFFECTIVE_DATE,LARGE
600757,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.0405039118901465,PIT_SAFE,2000-12-07,KNOWN_EFFECTIVE_DATE,LARGE
600757,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.303861095193054,PIT_SAFE,2000-12-07,KNOWN_EFFECTIVE_DATE,LARGE
600757,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.7797251944066159,PIT_SAFE,2000-12-07,KNOWN_EFFECTIVE_DATE,LARGE
600761,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.26885968840022256,PIT_SAFE,2001-01-18,KNOWN_EFFECTIVE_DATE,LARGE
600761,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.717413237613167,PIT_SAFE,2006-07-06,KNOWN_EFFECTIVE_DATE,LARGE
600761,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.040357969707768,PIT_SAFE,2006-07-06,KNOWN_EFFECTIVE_DATE,LARGE
600776,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.8552270843848129,PIT_SAFE,2000-09-29,KNOWN_EFFECTIVE_DATE,LARGE
600776,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.990231047339824,PIT_SAFE,2000-09-29,KNOWN_EFFECTIVE_DATE,LARGE
600776,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.7415307006428349,PIT_SAFE,2000-09-29,KNOWN_EFFECTIVE_DATE,LARGE
600778,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.9701453476563788,PIT_SAFE,2001-04-05,KNOWN_EFFECTIVE_DATE,MID
600778,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.6685505683598116,PIT_SAFE,2001-04-05,KNOWN_EFFECTIVE_DATE,MID
600778,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.9601741787101585,PIT_SAFE,2001-04-05,KNOWN_EFFECTIVE_DATE,MID
600779,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.6757030524593433,PIT_SAFE,2001-10-10,KNOWN_EFFECTIVE_DATE,LARGE
600779,2007-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,6.6120501776555,PIT_SAFE,2001-10-10,KNOWN_EFFECTIVE_DATE,LARGE
600779,2008-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,6.34470318841634,PIT_SAFE,2001-10-10,KNOWN_EFFECTIVE_DATE,LARGE
600782,2008-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,6.104872572125169,PIT_SAFE,2007-12-03,KNOWN_EFFECTIVE_DATE,LARGE
600782,2012-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.3739119341165598,PIT_SAFE,2010-11-02,KNOWN_EFFECTIVE_DATE,LARGE
600782,2015-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.393647577295533,PIT_SAFE,2010-11-02,KNOWN_EFFECTIVE_DATE,LARGE
600787,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.33114005617470704,PIT_SAFE,2000-12-06,KNOWN_EFFECTIVE_DATE,LARGE
600787,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.716044497986509,PIT_SAFE,2000-12-06,KNOWN_EFFECTIVE_DATE,LARGE
600787,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.7880270949680181,PIT_SAFE,2007-10-31,KNOWN_EFFECTIVE_DATE,LARGE
600793,2022-12-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.701298549678028,PIT_SAFE,2020-05-18,KNOWN_EFFECTIVE_DATE,MID
600793,2024-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.1903112,PIT_SAFE,2020-05-18,KNOWN_EFFECTIVE_DATE,MID
600793,2005-06-15,SMALL,APPROXIMATE_HISTORICAL_MCAP,0.3812756021953149,APPROXIMATE,2004-12-31,APPROXIMATE_EFFECTIVE_DATE,MID
600805,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.8600394363040582,PIT_SAFE,2000-05-08,KNOWN_EFFECTIVE_DATE,MID
600805,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.224684561447025,PIT_SAFE,2000-05-08,KNOWN_EFFECTIVE_DATE,MID
600805,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.0405187902454267,PIT_SAFE,2000-05-08,KNOWN_EFFECTIVE_DATE,MID
600814,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.4626219984921135,PIT_SAFE,2000-09-04,KNOWN_EFFECTIVE_DATE,MID
600814,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.3466284968470872,PIT_SAFE,2000-09-04,KNOWN_EFFECTIVE_DATE,MID
600814,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.7080628107980742,PIT_SAFE,2000-09-04,KNOWN_EFFECTIVE_DATE,MID
600817,2022-12-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.137851871950445,PIT_SAFE,2022-07-08,KNOWN_EFFECTIVE_DATE,MID
600817,2024-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.0982220513000005,PIT_SAFE,2024-05-28,KNOWN_EFFECTIVE_DATE,MID
600817,2005-06-15,SMALL,APPROXIMATE_HISTORICAL_MCAP,0.9843861943285195,APPROXIMATE,2004-12-31,APPROXIMATE_EFFECTIVE_DATE,MID
600824,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.1623010682314589,PIT_SAFE,2001-03-20,KNOWN_EFFECTIVE_DATE,MID
600824,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.243253436000862,PIT_SAFE,2006-12-20,KNOWN_EFFECTIVE_DATE,MID
600824,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.1763640796183912,PIT_SAFE,2006-12-20,KNOWN_EFFECTIVE_DATE,MID
600827,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.0201969036055436,PIT_SAFE,2002-05-27,KNOWN_EFFECTIVE_DATE,LARGE
600827,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.847325909738749,PIT_SAFE,2002-05-27,KNOWN_EFFECTIVE_DATE,LARGE
600827,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.0126661448490655,PIT_SAFE,2002-05-27,KNOWN_EFFECTIVE_DATE,LARGE
600835,2005-06-15,SMALL,APPROXIMATE_HISTORICAL_MCAP,1.9851292614963856,APPROXIMATE,2004-12-31,APPROXIMATE_EFFECTIVE_DATE,LARGE
600835,2007-10-15,MID,APPROXIMATE_HISTORICAL_MCAP,14.692985473371882,APPROXIMATE,2007-06-30,APPROXIMATE_EFFECTIVE_DATE,LARGE
600835,2008-10-15,MID,APPROXIMATE_HISTORICAL_MCAP,5.704837822252067,APPROXIMATE,2008-06-30,APPROXIMATE_EFFECTIVE_DATE,LARGE
600843,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.30258977750076455,PIT_SAFE,2004-05-13,KNOWN_EFFECTIVE_DATE,MID
600843,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.6005377358480296,PIT_SAFE,2004-05-13,KNOWN_EFFECTIVE_DATE,MID
600843,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.7128121490420735,PIT_SAFE,2004-05-13,KNOWN_EFFECTIVE_DATE,MID
600845,2015-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.1747143910021105,PIT_SAFE,2015-03-09,KNOWN_EFFECTIVE_DATE,LARGE
600845,2018-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.197549293399989,PIT_SAFE,2018-01-26,KNOWN_EFFECTIVE_DATE,LARGE
600845,2022-12-15,MID,PIT_SAFE_HISTORICAL_MCAP,51.405818720733926,PIT_SAFE,2022-09-01,KNOWN_EFFECTIVE_DATE,LARGE
600848,2018-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,14.510125534532271,PIT_SAFE,2018-09-25,KNOWN_EFFECTIVE_DATE,LARGE
600848,2022-12-15,MID,PIT_SAFE_HISTORICAL_MCAP,28.7933434850296,PIT_SAFE,2022-12-02,KNOWN_EFFECTIVE_DATE,LARGE
600848,2024-06-15,MID,PIT_SAFE_HISTORICAL_MCAP,24.2158752384,PIT_SAFE,2022-12-02,KNOWN_EFFECTIVE_DATE,LARGE
600862,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.45146359866673236,PIT_SAFE,2000-06-07,KNOWN_EFFECTIVE_DATE,LARGE
600862,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.16680582575103287,PIT_SAFE,2000-06-07,KNOWN_EFFECTIVE_DATE,LARGE
600862,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.20105375239288,PIT_SAFE,2000-06-07,KNOWN_EFFECTIVE_DATE,LARGE
600865,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5914611557660733,PIT_SAFE,2000-10-09,KNOWN_EFFECTIVE_DATE,MID
600865,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.6035116250699657,PIT_SAFE,2000-10-09,KNOWN_EFFECTIVE_DATE,MID
600865,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.005287169738302,PIT_SAFE,2000-10-09,KNOWN_EFFECTIVE_DATE,MID
600873,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.07437256074103799,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600873,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.08119572745910744,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600873,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.19468779902566746,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600877,2022-12-15,MID,PIT_SAFE_HISTORICAL_MCAP,17.448933782221182,PIT_SAFE,2022-11-28,KNOWN_EFFECTIVE_DATE,LARGE
600877,2024-06-15,MID,PIT_SAFE_HISTORICAL_MCAP,13.67713022445,PIT_SAFE,2023-02-27,KNOWN_EFFECTIVE_DATE,LARGE
600877,2005-06-15,SMALL,APPROXIMATE_HISTORICAL_MCAP,1.0107149727254885,APPROXIMATE,2004-12-31,APPROXIMATE_EFFECTIVE_DATE,LARGE
600880,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.1943924214752568,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,MID
600880,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.3122977049651929,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,MID
600880,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.2043961310107114,PIT_SAFE,2007-11-26,KNOWN_EFFECTIVE_DATE,MID
600883,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.31329109265850535,PIT_SAFE,2001-11-30,KNOWN_EFFECTIVE_DATE,MID
600883,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.5791446010625623,PIT_SAFE,2001-11-30,KNOWN_EFFECTIVE_DATE,MID
600883,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.4729995338823563,PIT_SAFE,2001-11-30,KNOWN_EFFECTIVE_DATE,MID
600887,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.11195929299220303,PIT_SAFE,2002-09-10,KNOWN_EFFECTIVE_DATE,LARGE
600887,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5698412524836114,PIT_SAFE,2002-09-10,KNOWN_EFFECTIVE_DATE,LARGE
600887,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.33527518014008956,PIT_SAFE,2002-09-10,KNOWN_EFFECTIVE_DATE,LARGE
600893,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.6068941436494365,PIT_SAFE,2001-01-18,KNOWN_EFFECTIVE_DATE,LARGE
600893,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.3968937980678025,PIT_SAFE,2001-01-18,KNOWN_EFFECTIVE_DATE,LARGE
600893,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.4485443691136742,PIT_SAFE,2001-01-18,KNOWN_EFFECTIVE_DATE,LARGE
600895,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.7454147909300378,PIT_SAFE,2001-03-21,KNOWN_EFFECTIVE_DATE,LARGE
600895,2007-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,5.224788986679782,PIT_SAFE,2001-03-21,KNOWN_EFFECTIVE_DATE,LARGE
600895,2008-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,10.306690264447425,PIT_SAFE,2008-08-21,KNOWN_EFFECTIVE_DATE,LARGE
600967,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.1580837090758062,PIT_SAFE,2004-05-18,KNOWN_EFFECTIVE_DATE,LARGE
600967,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.2659681277149681,PIT_SAFE,2004-05-18,KNOWN_EFFECTIVE_DATE,LARGE
600967,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5630116741183119,PIT_SAFE,2008-06-06,KNOWN_EFFECTIVE_DATE,LARGE
600980,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.49534529397669697,PIT_SAFE,2004-05-12,KNOWN_EFFECTIVE_DATE,MID
600980,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.8198261676201726,PIT_SAFE,2004-05-12,KNOWN_EFFECTIVE_DATE,MID
600980,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.8958258121940409,PIT_SAFE,2004-05-12,KNOWN_EFFECTIVE_DATE,MID
